"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"03.09.2025 19:03:41 UTC","25410883432","Bestellung","304-2487835-2795515","JC50082","Jaegerndorfer jaegerndorferjc50082 Gummi für Rückfahrkamera Rad","1","amazon.de","Verkäufer","München","Bayern","80999","","4,99","0","4,50","0","0","0","0","0","0","-1,72","0","0","0","7,77"
"03.09.2025 19:43:50 UTC","25410883432","Bestellung","305-6342296-5941125","CAR20062561","Carrera - 20062561 - DHigh Speed I Digitale Rennbahn I Fahre das Rennauto des 2022er Champions I 63 Meter Strecke mit Rundenzähler und Turbo-Boost I","1","amazon.de","Verkäufer","Gondelsheim","","75053","","73,00","0","9,00","0","0","0","0","0","0","-14,87","0","0","0","67,13"
"03.09.2025 20:13:08 UTC","25410883432","Bestellung","305-0775023-3534718","JAM410142","JAMARA Climater Speedboot Li-Ion 7,4V 2,4GHz - 25 Kmh, Schiffsschrauben drehen nur im Wasser, Metall Ruderanlenkung, Antriebswelle, Führungsrohr,per","1","amazon.de","Verkäufer","Weil Im Schönbuch","","71093","","52,94","0","9,00","0","0","0","0","0","0","-11,25","0","0","0","50,69"
"03.09.2025 20:16:21 UTC","25410883432","Bestellung","028-6424595-7875515","JC86504","Jägerndorfer JC86504, 6er Sessel D-Line schwarz/blau Maßstab 1:32 Seilbahn","1","amazon.de","Verkäufer","Brannenburg","","83098","","30,72","0","9,00","0","0","0","0","0","0","-7,20","0","0","0","32,52"
"03.09.2025 20:16:53 UTC","25410883432","Bestellung","305-3819532-2249920","CAR20062563","Carrera - 20062563 - Go I GT Super Challenge I Detailgetreue Audi R8 LMS GT3 evo II und Lamborghini Huracán GT3 im Maßstab 1:43 I Actiongeladener Re","1","amazon.de","Verkäufer","Blankenfelde-mahlow","","15831","","57,88","0","9,00","0","0","0","0","0","0","-12,13","0","0","0","54,75"
"03.09.2025 20:34:33 UTC","25410883432","Bestellung","304-5495826-1225138","CAR20062563","Carrera - 20062563 - Go I GT Super Challenge I Detailgetreue Audi R8 LMS GT3 evo II und Lamborghini Huracán GT3 im Maßstab 1:43 I Actiongeladener Re","1","amazon.de","Verkäufer","Wedel (Holstein)","","22880","","57,88","0","9,00","0","0","0","0","0","0","-12,13","0","0","0","54,75"
"03.09.2025 21:06:32 UTC","25410883432","Bestellung","305-6569424-5329160","JAM410142","JAMARA Climater Speedboot Li-Ion 7,4V 2,4GHz - 25 Kmh, Schiffsschrauben drehen nur im Wasser, Metall Ruderanlenkung, Antriebswelle, Führungsrohr,per","1","amazon.de","Verkäufer","Leibnitz","","8430","","52,94","0","16,15","0","0","0","0","0","0","-12,54","0","0","0","56,55"
"03.09.2025 21:30:45 UTC","25410883432","Bestellung","305-3517992-5785144","REV05422","Revell 05422 - Cutty Sark im Maßstab 1:96","1","amazon.de","Verkäufer","Uetze","","31311","","67,69","0","9,00","0","0","0","0","0","0","-13,91","0","0","0","62,78"
"03.09.2025 23:03:37 UTC","25410883432","Bestellung","306-8358050-7827546","JC86250","Jaegerndorfer jaegerndorferjc86250 6-Sitzer Sessel Spielzeug Fahrzeug","2","amazon.de","Verkäufer","Bad Wörishofen","","86825","","54,70","0","9,00","0","0","0","0","0","0","-11,58","0","0","0","52,12"
"03.09.2025 23:06:32 UTC","25410883432","Bestellung","028-3434459-6937114","TMT09808","Trumpeter TRU09808 9808 - Vitrine - 316 x 276 x 136 mm","1","amazon.de","Verkäufer","Pfronten","","87459","","20,00","0","9,00","0","0","0","0","0","0","-5,26","0","0","0","23,74"
