"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"03.09.2025 00:12:19 UTC","25367375072","Bestellung","028-4038733-8453161","GOOE013F","Goo-eez Lites, Schwarz (XL)","1","amazon.de","Verkäufer","enkenbach-alsenborn","","67677","","34,95","6,64","0","0","0","0","0","0","0","-7,55","0","0","0","34,04"
"03.09.2025 06:43:22 UTC","25367375072","Bestellung","028-3144679-0576307","DIRE013","Direct Kalzium-Bolus","1","amazon.de","Verkäufer","Borken (Hessen)","Hessen","34582","","55,18","10,48","0","0","0","0","0","0","0","-11,92","0","0","0","53,74"
"03.09.2025 09:06:20 UTC","25367375072","Bestellung","303-4721224-6189101","DIRE013","Direct Kalzium-Bolus","2","amazon.de","Verkäufer","Salzburg","","5164","","120,60","24,12","2,50","0,50","0","0","0","0","0","-26,60","0","0","0","121,12"
"03.09.2025 09:25:17 UTC","25367375072","Bestellung","302-7914617-7413954","ROYA0034","Royal Dry Hundebademantel L - Rückenlänge 60-68 cm - Mikrofaser - Für mittelgroße Hunde - Schnelltrocknend mit Klettverschluss - Grau","1","amazon.de","Amazon","Duisburg","","47119","","22,24","4,23","0","0","0","0","0","0","0","-4,80","-5,19","0","0","16,48"
"03.09.2025 12:12:34 UTC","25367375072","Bestellung","028-3833852-9280367","ROYA0034","Royal Dry Hundebademantel L - Rückenlänge 60-68 cm - Mikrofaser - Für mittelgroße Hunde - Schnelltrocknend mit Klettverschluss - Grau","1","amazon.de","Amazon","Leipzig","","04205","","23,25","4,42","0","0","0","0","0","0","0","-5,02","-5,19","0","0","17,46"
"03.09.2025 13:18:58 UTC","25462407742","Bestellung","305-7471579-1777151","NARA0107","NARA Lure Vanille","1","amazon.de","Amazon","Laumersheim","","67229","","64,30","12,22","0","0","0","0","0","0","0","-13,89","0","0","0","62,63"
"03.09.2025 13:34:30 UTC","25462407742","Bestellung","306-9875391-6054753","LIJM007","Knock Off Klebeplatte Insecto-O-Cutor Pluslight 30 auf 6 Stück","3","amazon.de","Verkäufer","Ibbenbüren","","49479","","39,24","0","0","0","0","0","0","0","0","-8,46","0","0","0","30,78"
"03.09.2025 14:06:15 UTC","25462407742","Bestellung","305-2800797-3713109","HOOI018M02","Holland Animal Care Hay Slowfeeder Fun&Flex Ø 22 cm - Heuraufe Pferd - Geeignet für Weidetiere - Heunetz für Pferde - Gegen Stallverfall - Bis zu 1","1","amazon.de","Amazon","Katlenburg-lindau","","37191","","21,82","4,15","0","0","0","0","0","0","0","-4,72","-5,70","0","0","15,55"
"03.09.2025 14:38:32 UTC","25462407742","Erstattung","028-8585222-9437155","ROYA0032","Royal Dry Hundebademantel M - Rückenlänge 50-58 cm - Mikrofaser - Für mittelgroße Hunde - Schnelltrocknend mit Klettverschluss - Grau","1","amazon.de","Amazon","Eischleben","","99334","","-21,34","-4,05","0","0","0","0","0","0","0","3,69","0","0","0","-21,70"
"03.09.2025 15:26:35 UTC","25462407742","Bestellung","304-9258684-6328307","ROYA0032","Royal Dry Hundebademantel M - Rückenlänge 50-58 cm - Mikrofaser - Für mittelgroße Hunde - Schnelltrocknend mit Klettverschluss - Grau","1","amazon.de","Amazon","Waltrop","","45731","","21,17","4,02","0","0","0","0","0","0","0","-4,58","-5,43","0","0","15,18"
