"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"04.08.2025 17:38:23 UTC","25192808292","Erstattung","306-0744369-3004347","HOOI018M12","Holland Animal Care Hay Slowfeeder Fun&Flex Wurzel Ø 22 cm - Heunetz für Pferde - Heuraufe Pferd - Geeignet für Weidetiere - Gegen Stallverfall - B","1","amazon.de","Amazon","Hasbergen","Niedersachsen","49205","","-23,26","-4,42","-0,55","-0,11","0","0","0,55","0,11","0","0","0","0","0","-27,68"
"04.08.2025 19:17:23 UTC","25192808292","Bestellung","306-5370326-8791551","NOST002","Holland Animal Care - No Stress Hund und Katze - Beruhigungsmittel für Hunde - entspannungs- & Anti-Stress-mittel für Hunde - 1er Pack (1 x 10 ml)","1","amazon.de","Amazon","Geretsried","Bayern","82538","","12,35","2,35","0","0","0","0","0","0","0","-2,67","-3,68","0","0","8,35"
"04.08.2025 20:32:10 UTC","25192808292","Bestellung","304-6400011-4874746","HOOI018M04","Holland Animal Care Hay Slowfeeder Fun&Flex Ø 22 cm - Heuraufe Pferd - Geeignet für Weidetiere - Heunetz für Pferde - Gegen Stallverfall - Bis zu 1","1","amazon.de","Amazon","Sauensiek","Niedersachsen","21644","","22,90","4,35","1,12","0,21","0","0","-1,12","-0,21","0","-4,95","-6,01","0","0","16,29"
"04.08.2025 20:32:27 UTC","25192808292","Bestellung","305-8851810-2742716","DOGM0755","Holland Animal Care Excellent Dog Mobility Plus - 750 Gramm - Hunde Vitamine - Gelenktabletten Hund - Zur Unterstützung der Sehnen, Knorpel, Bänder","1","amazon.de","Amazon","Basedow","Schleswig-Holstein","21483","","39,48","7,50","0","0","0","0","0","0","0","-8,53","-4,45","0","0","34,00"
"04.08.2025 20:58:35 UTC","25192808292","Bestellung","028-8585222-9437155","ROYA0032","Royal Dry Hundebademantel M - Rückenlänge 50-58 cm - Mikrofaser - Für mittelgroße Hunde - Schnelltrocknend mit Klettverschluss - Grau","1","amazon.de","Amazon","Eischleben","","99334","","21,34","4,05","0","0","0","0","0","0","0","-4,61","-5,44","0","0","15,34"
"04.08.2025 21:11:57 UTC","25192808292","Bestellung","305-4906352-4377131","ROYA0034","Royal Dry Hundebademantel L - Rückenlänge 60-68 cm - Mikrofaser - Für mittelgroße Hunde - Schnelltrocknend mit Klettverschluss - Grau","1","amazon.de","Amazon","Bundenbach","Rheinland-Pfalz","55626","","23,42","4,45","0","0","0","0","0","0","0","-5,06","-5,19","0","0","17,62"
"04.08.2025 21:21:27 UTC","25192808292","Bestellung","303-0273027-4765131","HOOI018M10","Hay Slowfeeder Fun&Flex Wurzel - Ø 22 CM - Heufutterautomat für Pferde - Geeignet für Weidetiere - Gegen Stallverfall - Fördert die Gesundheit - B","1","amazon.de","Verkäufer","Hamburg","","22359","","21,24","4,04","0","0","0","0","0","0","0","-4,58","0","0","0","20,70"
"04.08.2025 21:28:10 UTC","25192808292","Erstattung","305-5785086-6077143","EATS005","Eat Slow Live Longer Original L/XL - Ø30 cm - Slow Feeder Hund - Antischlingnapf Hunde groß - Hundenapf - Slowfeeder für Hunde - rutschfest - Antis","1","amazon.de","Amazon","Gilten","Niedersachsen","29690","","-16,76","-3,19","0","0","0","0","0","0","0","2,88","0","0","0","-17,07"
"04.08.2025 21:38:53 UTC","25192808292","Bestellung","303-9033105-7645940","HOOI018M06","Holland Animal Care Hay Slowfeeder Fun&Flex Ø 22 cm - Heuraufe Pferd - Geeignet für Weidetiere - Heunetz für Pferde - Gegen Stallverfall - Bis zu 1","1","amazon.de","Amazon","Gelsenkirchen","","45897","","21,91","4,16","0","0","0","0","0","0","0","-4,73","-6,01","0","0","15,33"
"04.08.2025 21:54:10 UTC","25192808292","Bestellung","302-4866127-6582767","JOLL037F","Jolly Pets,Hund - Fußball - Meerblau - 20 cm - 1 Stück, Multi, Large/X-Large, SB08 Ocean","1","amazon.de","Verkäufer","Buchholz In Der Nordheide","","21244","","27,76","5,27","0","0","0","0","0","0","0","-5,99","0","0","0","27,04"
