"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"24 juin 2025 14:03:18 UTC","24933066562","Commande","405-6956140-8794709","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Villebramar","","47380","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"24 juin 2025 21:11:12 UTC","24933066562","Commande","408-8303352-9433135","361506","ProPlus Support de remorque pour caravane, caravane (1100 kg, 597 x 280 mm, hauteur : 497 mm)","1","amazon.fr","Vendeur","Chateauneuf les Martigues","","13220","","58,56","0","0","0","0","0","0","0","0","-10,00","0","-0,20","0","48,36"
"24 juin 2025 21:39:16 UTC","24933066562","Commande","406-0440373-3919506","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","Granges Aumontzey","Granges Sur Vologne","88640","","34,78","0","0","0","0","0","0","0","0","-6,31","0","-0,12","0","28,35"
"24 juin 2025 22:54:31 UTC","24933066562","Commande","407-4117344-5683519","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Groisy","","74570","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"25 juin 2025 15:51:31 UTC","25016908932","Commande","402-8058438-9201909","361509","Support de remorque avec pied inclinable 500 kg 438 x 265 mm H 410 mm","1","amazon.fr","Vendeur","Marchovelette","","5380","","45,98","0","0","0","0","0","0","0","0","-8,35","0","-0,17","0","37,46"
"25 juin 2025 15:59:19 UTC","25016908932","Commande","402-5377459-1954706","360853V08CT","Campout Table de Camping - 120 x 70 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","Rocbaron","","83136","","159,00","0","0","0","0","0","0","0","0","-28,86","0","-0,58","0","129,56"
"25 juin 2025 20:37:14 UTC","25016908932","Commande","402-1365309-9273155","360176","Nemesis Sabot de Roue, Griffe de Pneu, Sabot antidémarrage","1","amazon.fr","Vendeur","GOLFE JUAN","","06220","","199,98","0","0","0","0","0","0","0","0","-25,41","0","-0,51","0","174,06"
"25 juin 2025 20:44:25 UTC","25016908932","Commande","171-8414553-7123553","361508","Support de remorque pour caravane, caravane (500 kg, 460 x 195 mm, hauteur : 440 mm)","4","amazon.fr","Vendeur","HOUPPEVILLE","","76770","","181,92","0","0","0","0","0","0","0","0","-33,01","0","-0,66","0","148,25"
"25 juin 2025 21:16:06 UTC","25016908932","Commande","406-3404762-9527559","361506","ProPlus Support de remorque pour caravane, caravane (1100 kg, 597 x 280 mm, hauteur : 497 mm)","2","amazon.fr","Vendeur","Fleury","","50800","","117,12","0","0","0","0","0","0","0","0","-20,02","0","-0,40","0","96,70"
"25 juin 2025 22:18:58 UTC","25016908932","Commande","407-2889892-1117931","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","Crach","","56950","","52,56","0","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"25 juin 2025 22:36:53 UTC","25016908932","Commande","408-5992890-8864313","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Villapourcon","","58370","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"25 juin 2025 22:38:49 UTC","25016908932","Commande","406-9133271-3178703","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","St victoret","","13730","","52,56","0","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"25 juin 2025 22:46:52 UTC","25016908932","Commande","402-7287010-0461168","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","ERSTEIN","","67150","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"25 juin 2025 22:54:31 UTC","25016908932","Commande","408-5577430-7060322","360853V08CT","Campout Table de Camping - 120 x 70 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","VILLERS LE LAC","","25130","","159,00","0","0","0","0","0","0","0","0","-28,86","0","-0,58","0","129,56"
"25 juin 2025 22:56:24 UTC","25016908932","Commande","403-4450587-1458759","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Larroque St Sernin","Gers","32410","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"25 juin 2025 22:59:49 UTC","25016908932","Commande","407-3239544-0253937","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Pia","","66380","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"25 juin 2025 23:06:15 UTC","25016908932","Commande","408-2806192-7168368","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","Vignoux sur barangeon","","18500","","52,56","0","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"26 juin 2025 09:44:51 UTC","25016908932","Commande","403-4411614-1042721","360853V05CT","Campout Table de Camping - 100 x 65 x 65 cm - de Jardin Pliante - Camping Pliante - Pliante - 6 Personnes - Hauteur réglable - Sac de Transport Inclu","1","amazon.fr","Vendeur","Mombrier","","33710","","129,00","0","0","0","0","0","0","0","0","-23,41","0","-0,47","0","105,12"
"26 juin 2025 15:33:15 UTC","25016908932","Commande","403-0958585-4311544","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Bedoin","","84410","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"26 juin 2025 21:25:00 UTC","25016908932","Commande","407-2320630-1830716","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Vierzon","","18100","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"26 juin 2025 21:41:14 UTC","25016908932","Commande","171-9366398-5382725","342814V03","ProPlus Jeu de roulements compacts 42/80 x 42 mm pour AL-KO","4","amazon.fr","Vendeur","Zonza","","20144","","136,40","0","0","0","0","0","0","0","0","-24,79","0","-0,50","0","111,11"
"26 juin 2025 22:19:15 UTC","25016908932","Commande","406-7852818-9260358","360853V06CT","Campout Table de Camping - 65 x 50 x 65 cm - de Jardin Pliable - de Camping Pliable - Table Pliante - Hauteur réglable - Sac de Transport Inclus - Ba","1","amazon.fr","Vendeur","Sochaux","","25600","","99,00","0","0","0","0","0","0","0","0","-17,97","0","-0,36","0","80,67"
"27 juin 2025 10:41:26 UTC","25016908932","Remboursement","407-6243535-4969961","367828","ProPlus Tonnelle Gonflable 365 x 365 cm - 300D","1","amazon.fr","Vendeur","St Maximin","","30700","","-257,32","0","0","0","0","0","0","0","0","40,66","0","0,93","0","-215,73"
"27 juin 2025 10:42:19 UTC","25016908932","Remboursement","171-4513237-3944330","361505","Béquille de remorquage pour caravane, caravane (800 kg, 605 x 260 mm, hauteur : 500 mm)","1","amazon.fr","Vendeur","58310 - ST AMAND EN PUISAYE","","58310","","-51,22","0","0","0","0","0","0","0","0","7,37","0","0,18","0","-43,67"
"28 juin 2025 00:00:03 UTC","25016908932","Commande","402-1520754-9917155","520204","ProPlus Poteau de Stationnement avec Serrure Poteau de Parking Privée avec 1 Cadenas et 3 Clés Durable Robuste Voiture Véhicule Extérieur","2","amazon.fr","Vendeur","Villemomble","","93250","","90,94","0","0","0","0","0","0","0","0","-14,30","0","-0,29","0","76,35"
"28 juin 2025 06:44:26 UTC","25016908932","Commande","407-2718611-1208338","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","Libourne","","33500","","52,56","0","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"28 juin 2025 22:02:32 UTC","25016908932","Commande","408-6330901-2441101","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","PROVILLE","","59267","","139,00","0","0","0","0","0","0","0","0","-25,22","0","-0,50","0","113,28"
"28 juin 2025 23:14:18 UTC","25016908932","Commande","403-1734350-0350766","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","ECLASSAN","-","07370","","52,56","0","0","0","0","0","0","0","0","-9,36","0","-0,19","0","43,01"
"29 juin 2025 00:07:48 UTC","25016908932","Commande","405-7738384-4300328","367828","ProPlus Tonnelle Gonflable 365 x 365 cm - 300D","1","amazon.fr","Vendeur","Chambéry","","73000","","257,32","0","0","0","0","0","0","0","0","-46,70","0","-0,93","0","209,69"
"30 juin 2025 20:31:46 UTC","25016908932","Commande","171-1787782-5063566","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Saint-Jory","Occitanie","31790","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"30 juin 2025 21:47:30 UTC","25016908932","Commande","402-0862269-2776340","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","La Calamine","","4720","","52,56","0","0","0","0","0","0","0","0","-9,36","0","-0,19","0","43,01"
