"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"16 Sept 2025 23:01:35 UTC","25490868382","Order","206-7676452-1869120","WKHBS270UBK","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","SOUTHWELL","","NG25 0","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.16","-3.94","-0.20","0","17.99"
"17 Sept 2025 17:03:56 UTC","25490868382","Order","202-2231868-5585966","WKHBS270UBK","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","CHORLEY","Lancashire","PR6 7","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.15","-3.94","-0.20","0","18.00"
"17 Sept 2025 18:05:28 UTC","25490868382","Order","206-4070284-6677928","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","TREDEGAR","","NP22 4","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.16","-5.72","-0.32","0","30.42"
"17 Sept 2025 23:17:48 UTC","25490868382","Order","204-8325960-6015511","WKTTB857URD","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","LONDON","","SW1V 2","MarketplaceFacilitator","46.62","9.33","1.66","0.33","0","0","-1.66","-0.33","-9.33","-10.15","-6.28","-0.33","0","29.86"
"18 Sept 2025 10:17:14 UTC","25490868382","FBA Inventory Fee","4xccE3Qvx6","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.76","-2.76"
"18 Sept 2025 10:17:23 UTC","25490868382","FBA Inventory Fee","4xccE3Qvx6","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.76","-2.76"
"18 Sept 2025 10:17:37 UTC","25490868382","FBA Inventory Fee","4xccE3Qvx6","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.76","-2.76"
"18 Sept 2025 10:17:43 UTC","25490868382","FBA Inventory Fee","4xccE3Qvx6","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.76","-2.76"
"18 Sept 2025 10:17:46 UTC","25490868382","FBA Inventory Fee","4xccE3Qvx6","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.76","-2.76"
"18 Sept 2025 10:17:53 UTC","25490868382","FBA Inventory Fee","4xccE3Qvx6","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-8.73","-8.73"
"18 Sept 2025 10:18:00 UTC","25490868382","FBA Inventory Fee","4xccE3Qvx6","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.76","-2.76"
"18 Sept 2025 10:19:06 UTC","25490868382","FBA Inventory Fee","4xccE3Qvx6","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.76","-2.76"
"18 Sept 2025 10:21:15 UTC","25490868382","FBA Inventory Fee","4xccE3Qvx6","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.76","-2.76"
"18 Sept 2025 16:49:49 UTC","25490868382","Order","205-3321511-4099534","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","COMPETA","MALAGA SPAIN","29754","MarketplaceFacilitator","28.29","5.94","7.82","1.64","0","0","0","0","-7.58","-6.16","-11.14","-0.39","0","18.42"
"18 Sept 2025 18:04:51 UTC","25490868382","Refund","206-5967143-4473125","WKTTB809URD","Westinghouse Retro 4-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","Essex","","CM9 6","MarketplaceFacilitator","-60.79","-12.16","0","0","0","0","0","0","12.16","10.59","0","0.27","0","-49.93"
"18 Sept 2025 18:25:07 UTC","25490868382","Order","205-9224411-0734747","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","WORTHING","","BN14 7","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.16","-3.95","-0.21","0","17.97"
"18 Sept 2025 20:13:27 UTC","25490868382","Order","204-3407570-2228313","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","STOCKPORT","","SK6 2","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.54","-0.31","0","30.62"
"18 Sept 2025 20:13:27 UTC","25490868382","Order","204-3407570-2228313","WKTTB857UBK","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","STOCKPORT","","SK6 2","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-6.28","-0.32","0","29.87"
"19 Sept 2025 14:49:58 UTC","25490868382","Order","204-9157686-0753947","WKTTB809UBK","Westinghouse Retro 4-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","NEWCASTLE","","ST5 2","MarketplaceFacilitator","60.79","12.16","0","0","0","0","0","0","-12.16","-13.24","-7.40","-0.42","0","39.73"
"19 Sept 2025 17:54:12 UTC","25490868382","Order","202-5969170-8905128","WKTTB857URD","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","AYR","","KA6 7","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.16","-6.28","-0.34","0","29.84"
"19 Sept 2025 18:55:05 UTC","25490868382","FBA Inventory Fee","","","FBA Long-Term Storage Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-21.64","-21.64"
"19 Sept 2025 20:15:49 UTC","25490868382","Order","026-6172885-4307529","WKWKH148URD","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Red Kettle","1","amazon.co.uk","Amazon","AIRDRIE","Lanarkshire","ML6 9","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.54","-0.30","0","30.63"
"19 Sept 2025 21:13:18 UTC","25490868382","Order","205-9708318-2541162","amzn.gr.WKTTB857UWH-2fzBvlg7gM2sH5hdG-VG","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","GLASGOW","","G69 7","MarketplaceFacilitator","46.16","9.23","0","0","0","0","0","0","-9.23","-10.05","-7.10","-0.34","0","28.67"
"19 Sept 2025 21:30:47 UTC","25490868382","Refund","205-9708318-2541162","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","GLASGOW","","G69 7","MarketplaceFacilitator","-46.62","-9.33","0","0","0","0","0","0","9.33","8.13","0","0.21","0","-38.28"
"19 Sept 2025 23:04:45 UTC","25490868382","Order","205-9708318-2541162","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","GLASGOW","","G69 7","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.16","-5.73","-0.32","0","30.41"
"20 Sept 2025 00:16:34 UTC","25490868382","Refund","205-9708318-2541162","amzn.gr.WKTTB857UWH-2fzBvlg7gM2sH5hdG-VG","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","GLASGOW","","G69 7","MarketplaceFacilitator","-46.16","-9.23","0","0","0","0","0","0","9.23","8.04","0","0.20","0","-37.92"
"20 Sept 2025 15:05:49 UTC","25490868382","Order","206-0357783-0266767","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","TRURO","","TR2 5","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.16","-3.95","-0.21","0","17.97"
"20 Sept 2025 21:21:11 UTC","25490868382","Order","202-8668328-4800359","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","LONGFIELD","KENT","DA3 8","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.54","-0.31","0","30.62"
"22 Sept 2025 15:17:46 UTC","25573511962","Order","205-1735774-0083563","WKTTB809UBK","Westinghouse Retro 4-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","CARDIFF","S Glam","CF23 5","MarketplaceFacilitator","60.79","12.16","0","0","0","0","0","0","-12.16","-13.24","-7.39","-0.40","0","39.76"
"22 Sept 2025 18:19:52 UTC","25573511962","Order","202-0214018-5686709","WKWKH148URD","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Red Kettle","1","amazon.co.uk","Amazon","SALISBURY","","SP5 1","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.54","-0.32","0","30.61"
"22 Sept 2025 18:36:49 UTC","25573511962","Order","203-3777871-0425937","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","STEVENAGE","","SG1 1","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.54","-0.31","0","30.62"
"22 Sept 2025 22:29:37 UTC","25573511962","Order","204-4973880-3405932","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","London","","W1S 4","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.16","-3.95","-0.21","0","17.97"
"23 Sept 2025 02:42:11 UTC","25573511962","Adjustment","203-1881434-3763505","WCFP0009028MBB","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","20.63","20.63"
"23 Sept 2025 06:22:20 UTC","25573511962","Order","202-3868842-8029162","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","LONDON","","SW3 3","","28.29","5.66","0","0","0","0","0","0","0","-6.16","-3.94","0","0","23.85"
"23 Sept 2025 13:38:54 UTC","25573511962","Order","202-9781417-5702702","WKWKH148URD","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Red Kettle","1","amazon.co.uk","Amazon","LONDON","","W13 9","MarketplaceFacilitator","46.62","9.33","0.83","0.17","0","0","-0.83","-0.17","-9.33","-10.16","-5.54","-0.32","0","30.60"
"23 Sept 2025 14:58:29 UTC","25573511962","Order","026-1785948-9069938","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","GARVE","Ross-Shire","IV23 2","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.16","-3.94","-0.20","0","17.99"
"23 Sept 2025 15:59:15 UTC","25573511962","Order","206-6784305-1811569","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","WOKING","","GU22 7","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.72","-0.30","0","30.45"
"23 Sept 2025 17:25:06 UTC","25573511962","Order","202-7453185-9497952","WKTTB809UBK","Westinghouse Retro 4-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","CYMMER","West Glamorgan","SA13 3","MarketplaceFacilitator","60.79","12.16","4.16","0.83","0","0","0","0","-12.99","-13.23","-12.42","-0.51","0","38.79"
"23 Sept 2025 18:23:58 UTC","25573511962","Order","204-4539361-6652348","WKHM250UBK","Westinghouse Retro Hand Mixer for Baking - 350W Handheld Electric Whisk - Includes 2 Egg Beaters and 2 Dough Hooks - Powerful Food Mixer for Kitchen U","1","amazon.co.uk","Amazon","BOSTON","","PE21 7","MarketplaceFacilitator","39.96","7.99","0","0","0","0","0","0","-7.99","-8.70","-5.72","-0.28","0","25.26"
"23 Sept 2025 21:21:58 UTC","25573511962","Order","204-6302101-3712352","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","INGATESTONE","","CM4 0","MarketplaceFacilitator","46.62","9.33","1.66","0.33","0","0","-1.66","-0.33","-9.33","-10.16","-5.73","-0.32","0","30.41"
"23 Sept 2025 21:28:51 UTC","25573511962","Refund","204-6302101-3712352","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","INGATESTONE","","CM4 0","MarketplaceFacilitator","-46.62","-9.33","-1.66","-0.33","0","0","1.66","0.33","9.33","8.13","0","0.21","0","-38.28"
"23 Sept 2025 21:40:59 UTC","25573511962","Order","202-9887298-7689955","amzn.gr.WKTTB857UWH-j3HdI131naVXgnMZl-LN","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","NEWPORT","","NP20 3","MarketplaceFacilitator","33.29","6.66","0","0","0","0","0","0","-6.66","-7.25","-7.11","-0.30","0","18.63"
"23 Sept 2025 22:04:19 UTC","25573511962","Order","205-0011268-6226736","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","Manchester","","M27 6","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.16","-3.95","-0.21","0","17.97"
"23 Sept 2025 22:06:21 UTC","25573511962","Order","203-6012957-3906743","WKTTB857UBK","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","CRAIGAVON","Co Armagh","BT62 1","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.19","-0.32","0","30.96"
"24 Sept 2025 01:02:18 UTC","25573511962","Liquidations","34681727978552","X0029E8XKR","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagels, Sandwiches, & Croissants - Cream","1","","","","","","","5.59","1.12","0","0","0","0","0","0","0","0","0","-5.03","0","1.68"
"24 Sept 2025 03:52:45 UTC","25573511962","Transfer","","","To account ending with: 326","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-441.37","-441.37"
"24 Sept 2025 13:26:50 UTC","25573511962","Order","205-2004398-5489941","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","Leicester","Leicestershire","LE4 8","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.15","-3.94","-0.20","0","18.00"
"24 Sept 2025 21:54:28 UTC","25573511962","Order","206-9749096-5741108","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","WORCESTER","Worcestershire","WR2 6","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.54","-0.30","0","30.63"
"25 Sept 2025 21:59:48 UTC","25573511962","Order","026-6432911-7673910","WKTTB857URD","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","YORK","","YO23 2","MarketplaceFacilitator","46.62","9.33","0.82","0.17","0","0","-0.82","-0.17","-9.33","-10.15","-6.28","-0.33","0","29.86"
"26 Sept 2025 06:56:13 UTC","25573511962","Order","206-3394664-6221949","WKTTB857UBK","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","WORCESTER","Worcestershire","WR2 6","MarketplaceFacilitator","46.62","9.33","1.66","0.33","0","0","-1.66","-0.33","-9.33","-10.15","-6.28","-0.34","0","29.85"
"26 Sept 2025 11:12:53 UTC","25573511962","Order","026-5317973-5085960","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","NOTTINGHAM","","NG1 7","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.72","-0.31","0","30.44"
"26 Sept 2025 11:56:52 UTC","25573511962","Refund","206-1787481-9550751","WKWKH148URD","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Red Kettle","1","amazon.co.uk","Amazon","PETERLEE","","SR8 5","MarketplaceFacilitator","-46.62","-9.33","-2.08","-0.42","0","0","0","0","9.75","8.12","2.52","0.25","0","-37.81"
"26 Sept 2025 16:05:23 UTC","25573511962","Order","205-8303329-7465112","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","LONDON","London","SE26 4","MarketplaceFacilitator","46.62","9.33","1.66","0.33","0","0","-1.66","-0.33","-9.33","-10.15","-5.72","-0.30","0","30.45"
"26 Sept 2025 20:24:14 UTC","25573511962","Order","026-1669338-3322723","WKTTB857URD","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","DOVER","","CT16 3","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-6.28","-0.33","0","29.86"
"26 Sept 2025 20:57:03 UTC","25573511962","Order","026-8220510-0008355","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","BARNSLEY","","S73 8","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.73","-0.31","0","30.43"
"26 Sept 2025 21:48:45 UTC","25573511962","Order","206-3817540-4809940","Bundel 24 - Marble","Westinghouse Pannenset - Black Marble - Frying Pan 20 cm + Frying Pan 24 cm + Frying Pan 28 cm","1","amazon.co.uk","Seller","WEYBRIDGE","","KT13 0","MarketplaceFacilitator","78.29","15.66","79.17","15.83","0","0","0","0","-31.49","-34.30","0","-0.69","0","122.47"
"26 Sept 2025 22:09:01 UTC","25573511962","Order","026-5317973-5085960","WKTTB809UWH","Westinghouse Retro 4-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","NOTTINGHAM","","NG1 7","MarketplaceFacilitator","60.79","12.16","0","0","0","0","0","0","-12.16","-13.24","-6.64","-0.41","0","40.50"
"27 Sept 2025 19:34:03 UTC","25573511962","Order","202-1465962-2479500","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","NEWPORT","","NP20 3","MarketplaceFacilitator","46.62","9.33","0.82","0.17","0","0","-0.82","-0.17","-9.33","-10.16","-5.72","-0.31","0","30.43"
"27 Sept 2025 23:13:27 UTC","25573511962","Order","204-2144869-3858767","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","Leeds","","LS1 5","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.16","-3.95","-0.21","0","17.97"
"27 Sept 2025 23:16:37 UTC","25573511962","Order","202-8951271-3695505","WKWKH148URD","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Red Kettle","1","amazon.co.uk","Amazon","NOTTINGHAM","","NG15 0","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.16","-5.55","-0.32","0","30.59"
"27 Sept 2025 23:33:39 UTC","25573511962","Order","205-8137446-6515509","WCCC0095L32BL","Westinghouse Performance Series Saute Pan with Lid - 32cm Shallow Casserole Dish - Lightweight Cast Aluminium - For Induction, All Stoves & Oven Proof","1","amazon.co.uk","Amazon","Daviot","","IV2 5","MarketplaceFacilitator","51.62","10.33","0","0","0","0","0","0","-10.33","-11.24","-11.34","-0.51","0","28.53"
"27 Sept 2025 23:47:28 UTC","25573511962","Order","203-3432972-6889949","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","DURHAM","","DH6 2","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.15","-3.94","-0.20","0","18.00"
"28 Sept 2025 07:31:37 UTC","25573511962","Order","204-4414673-4145120","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","INGATESTONE","","CM4 0","MarketplaceFacilitator","46.62","9.33","1.66","0.33","0","0","-1.66","-0.33","-9.33","-10.15","-5.72","-0.30","0","30.45"
"28 Sept 2025 15:00:41 UTC","25573511962","Refund","202-0594487-7687543","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","DARTFORD","","DA1 4","MarketplaceFacilitator","-46.62","-9.33","0","0","0","0","0","0","9.33","8.12","0","0.21","0","-38.29"
"28 Sept 2025 21:05:52 UTC","25573511962","Order","202-0594487-7687543","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","DARTFORD","","DA1 4","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.54","-0.32","0","30.61"
"28 Sept 2025 22:28:52 UTC","25573511962","Order","026-5555367-4481963","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","COVENTRY","","CV5 8","MarketplaceFacilitator","46.62","9.33","0.83","0.17","0","0","0","0","-9.50","-10.16","-6.73","-0.35","0","30.21"
"28 Sept 2025 22:43:43 UTC","25573511962","Order","204-0714421-3677916","WKHM250UWH","Westinghouse Retro Hand Mixer for Baking - 350W Handheld Electric Whisk - Includes 2 Egg Beaters and 2 Dough Hooks - Powerful Food Mixer for Kitchen U","1","amazon.co.uk","Amazon","ST. HELENS","","WA10 3","MarketplaceFacilitator","39.96","7.99","0","0","0","0","0","0","-7.99","-8.70","-5.72","-0.27","0","25.27"
"28 Sept 2025 23:22:30 UTC","25573511962","Order","206-9158749-7618743","WKTTB857UBK","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","LEEDS","","LS25 7","MarketplaceFacilitator","46.62","9.33","0.83","0.17","0","0","-0.83","-0.17","-9.33","-10.16","-6.28","-0.34","0","29.84"
"28 Sept 2025 23:49:53 UTC","25573511962","Order","206-7004872-6072331","WKTTB857UBK","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","Sidcup","Kent","DA15 7","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-6.28","-0.33","0","29.86"
