"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"24 juil. 2025 07:25:39 UTC","25192885592","Commande","403-8507882-8871569","368300CT","Campout Tente Tunnel Gonflable - 455 x 270 cm - familiale 4 Personnes - Chambres obscures - Tubes en TPU - étanche - Ouvertures de Ventilation - 2 Ch","1","amazon.fr","Vendeur","Bischwiller","","67240","","350,55","0","0","0","0","0","0","0","0","-63,62","0","-1,27","0","285,66"
"24 juil. 2025 09:40:20 UTC","25192885592","Remboursement","408-8086210-8131547","610682V06","Bâche de protection pour pare-brise, compatible avec différentes marques, avec protection UV, tissu non tissé, fentes miroir et sangles de serrage","1","amazon.fr","Vendeur","Heubecourt Haricourt","","27630","","-25,19","-5,04","0","0","0","0","0","0","0","4,38","0","0,11","-0,01","-25,75"
"24 juil. 2025 20:53:47 UTC","25192885592","Remboursement","407-3284030-1605120","360853V08CT","Campout Table de Camping - 120 x 70 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","HENDAYE","","64700","","-132,50","-26,50","0","0","0","0","0","0","0","23,08","0","0,58","0","-135,34"
"24 juil. 2025 22:19:18 UTC","25192885592","Commande","405-9320123-7186769","342658","ProPlus Lot de 2 amortisseurs 900 kg CC = 250-380","1","amazon.fr","Vendeur","Argens Minervois","","11200","","51,99","10,40","0","0","0","0","0","0","0","-10,44","0","-0,21","0","51,74"
"24 juil. 2025 22:23:42 UTC","25192885592","Commande","405-7682536-0828322","361508","Support de remorque pour caravane, caravane (500 kg, 460 x 195 mm, hauteur : 440 mm)","1","amazon.fr","Vendeur","Saint-andré de cubzac","","33240","","45,48","0","0","0","0","0","0","0","0","-8,25","0","-0,17","0","37,06"
"24 juil. 2025 22:29:05 UTC","25192885592","Commande","404-1410350-4361150","368300CT","Campout Tente Tunnel Gonflable - 455 x 270 cm - familiale 4 Personnes - Chambres obscures - Tubes en TPU - étanche - Ouvertures de Ventilation - 2 Ch","1","amazon.fr","Vendeur","Narrosse","","40180","","292,12","58,43","0","0","0","0","0","0","0","-63,63","0","-1,28","0","285,64"
"24 juil. 2025 22:42:45 UTC","25192885592","Commande","408-7568590-9159514","610693CT","Campout Kit de Tapis isolants pour Renault Master à partir de 1998-04-2010 - Film Anti-Regards pour vitres - Film Isolant pour vitres - matériau 7 C","1","amazon.fr","Vendeur","Toulouse","","31200","","54,14","10,83","0","0","0","0","0","0","0","-10,71","0","-0,22","0","54,04"
"25 juil. 2025 00:02:10 UTC","25192885592","Commande","407-3284030-1605120","360853V08CT","Campout Table de Camping - 120 x 70 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","HENDAYE","","64700","","132,50","26,50","0","0","0","0","0","0","0","-28,85","0","-0,58","0","129,57"
"25 juil. 2025 06:31:15 UTC","25192885592","Commande","404-1274840-0857950","341517","ProPlus Béquille Ajustable pour Remorque D48 Mm 40-65 Cm 341517","1","amazon.fr","Vendeur","Villers-Cotterêts","","02600","","29,44","5,89","0","0","0","0","0","0","0","-6,42","0","-0,14","0","28,77"
"25 juil. 2025 21:29:19 UTC","25192885592","Commande","408-2632221-3858743","360853AC01CT","Campout Banc de Camping - 100 x 27 x 39 cm - Lot de 2 pièces - Banc de Camping léger - Pliable - Sac de Transport Inclus - Matériel de Camping - Ch","1","amazon.fr","Vendeur","Lixhausen","","67270","","139,00","0","0","0","0","0","0","0","0","-25,22","0","-0,50","0","113,28"
"25 juil. 2025 21:39:39 UTC","25192885592","Commande","171-4793411-5585957","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","Guichen","","35580","","28,98","5,80","0","0","0","0","0","0","0","-6,32","0","-0,13","0","28,33"
"25 juil. 2025 21:56:47 UTC","25192885592","Commande","403-4013110-8538745","361515","ProPlus 1 support de caravane 1000 kg, hauteur 470 mm, 605 x 280 mm, mécanisme de nivellement de manivelle","2","amazon.fr","Vendeur","Les salles sur Verdon","","83630","","128,92","0","0","0","0","0","0","0","0","-21,30","0","-0,43","0","107,19"
"25 juil. 2025 22:00:51 UTC","25192885592","Commande","406-8571597-5803518","361508","ProPlus Vérin stabilisateur compact - Support pivotant - Support relevable - Pied d'appui - Support pour caravane - Capacité de charge 500 kg - 460","1","amazon.fr","Vendeur","CUVILLY","","60490","","45,48","0","0","0","0","0","0","0","0","-8,25","0","-0,16","0","37,07"
"25 juil. 2025 22:12:26 UTC","25192885592","Commande","408-7795140-9884340","610693CT","Campout Kit de Tapis isolants pour Renault Master à partir de 1998-04-2010 - Film Anti-Regards pour vitres - Film Isolant pour vitres - matériau 7 C","1","amazon.fr","Vendeur","Rochefort du Gard","","30650","","64,97","0","0","0","0","0","0","0","0","-10,71","0","-0,22","0","54,04"
"25 juil. 2025 22:21:36 UTC","25192885592","Commande","404-4274100-0710707","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","Ergue Gaberic","","29500","","139,00","0","0","0","0","0","0","0","0","-25,23","0","-0,51","0","113,26"
"25 juil. 2025 22:22:43 UTC","25192885592","Commande","402-5322336-9729949","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","Villard St Christophe","","38119","","115,83","23,17","0","0","0","0","0","0","0","-25,23","0","-0,51","0","113,26"
"25 juil. 2025 22:30:19 UTC","25192885592","Commande","405-2506298-9386732","361508","Support de remorque pour caravane, caravane (500 kg, 460 x 195 mm, hauteur : 440 mm)","4","amazon.fr","Vendeur","EYGUIERES","","13430","","151,60","30,32","0","0","0","0","0","0","0","-33,01","0","-0,67","0","148,24"
"25 juil. 2025 22:30:42 UTC","25192885592","Commande","402-3172938-2649110","610693CT","Campout Kit de Tapis isolants pour Renault Master à partir de 1998-04-2010 - Film Anti-Regards pour vitres - Film Isolant pour vitres - matériau 7 C","1","amazon.fr","Vendeur","doussay","","86140","","64,97","0","0","0","0","0","0","0","0","-10,70","0","-0,21","0","54,06"
"25 juil. 2025 22:48:42 UTC","25192885592","Commande","405-5772927-8235555","343649V01","ProPlus 343649V01 Grille de protection pour feu arrière en fer 80 mm x 228 mm x 105 mm","2","amazon.fr","Vendeur","SERENT","","56460","","53,64","0","0","0","0","0","0","0","0","-9,73","0","-0,20","0","43,71"
"26 juil. 2025 00:17:20 UTC","25192885592","Commande","408-8925491-9379514","360853V08CT","Campout Table de Camping - 120 x 70 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","ORVAULT","","44700","","159,00","0","0","0","0","0","0","0","0","-28,86","0","-0,58","0","129,56"
"26 juil. 2025 07:50:56 UTC","25192885592","Commande","407-5637137-8472366","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","Neuves-Maisons","","54230","","34,78","0","0","0","0","0","0","0","0","-6,32","0","-0,13","0","28,33"
"26 juil. 2025 08:05:28 UTC","25192885592","Commande","402-5926020-8454707","341306V02","ProPlus Régleur de frein pour Knott 160 x 35/200 x 30/200 x 40/200 x 50 mm","1","amazon.fr","Vendeur","liverdun","","54460","","25,89","0","0","0","0","0","0","0","0","-4,70","0","-0,10","0","21,09"
"26 juil. 2025 20:40:07 UTC","25192885592","Frais de service","","","Prix de la publicité","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-514,82","0","-514,82"
"26 juil. 2025 23:13:05 UTC","25192885592","Commande","404-3295735-5098730","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","carros","","06510","","139,00","0","0","0","0","0","0","0","0","-25,23","0","-0,51","0","113,26"
"28 juil. 2025 08:12:14 UTC","25192885592","Commande","407-5541561-5465905","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","Champagne au mont d'or","","69410","","139,00","0","0","0","0","0","0","0","0","-25,23","0","-0,51","0","113,26"
"28 juil. 2025 17:06:25 UTC","25192885592","Commande","406-8652453-2198719","360853V04CT","Campout Table de Camping - 120 x 70 x 70 cm - de Jardin Pliable - de Camping Pliable - Table Pliante - 6 Personnes - Hauteur réglable - Poignée Incl","1","amazon.fr","Vendeur","Bethune","","62400","","149,00","0","0","0","0","0","0","0","0","-27,04","0","-0,54","0","121,42"
"28 juil. 2025 23:30:46 UTC","25192885592","Commande","407-7963671-2439522","361566CT","Campout Cale de nivellement XL - Rampes - 93 x 28,5 x 26,6 cm- Compensation des Roues - 3 hauteurs - Plastique léger - Sac de Transport Inclus - Capa","1","amazon.fr","Vendeur","La Roche-Chalais","","24490","","96,57","0","0","0","0","0","0","0","0","-17,54","0","-0,36","0","78,67"
"29 juil. 2025 23:29:36 UTC","25192885592","Commande","404-3216372-3234705","360853V08CT","Campout Table de Camping - 120 x 70 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","LOIRE AUTHION","","49140","","159,00","0","0","0","0","0","0","0","0","-28,86","0","-0,59","0","129,55"
"29 juil. 2025 23:59:41 UTC","25192885592","Commande","407-5928334-6571556","342814V03","ProPlus Jeu de roulements compacts 42/80 x 42 mm pour AL-KO","1","amazon.fr","Vendeur","Montournais","","85700","","34,10","0","0","0","0","0","0","0","0","-6,19","0","-0,12","0","27,79"
"30 juil. 2025 07:43:35 UTC","25192885592","Commande","406-7826208-3913962","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","MARCQ EN BAROEUL","","59700","","139,00","0","0","0","0","0","0","0","0","-25,22","0","-0,50","0","113,28"
"30 juil. 2025 13:22:06 UTC","25192885592","Commande","404-8687084-5528333","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","Chaleins","Ain","01480","","139,00","0","0","0","0","0","0","0","0","-25,22","0","-0,50","0","113,28"
"30 juil. 2025 16:17:07 UTC","25192885592","Commande","402-9893915-3829153","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","Uffholtz","","68700","","139,00","0","0","0","0","0","0","0","0","-25,23","0","-0,51","0","113,26"
"30 juil. 2025 20:10:10 UTC","25192885592","Commande","405-4027096-0855549","360853V08CT","Campout Table de Camping - 120 x 70 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","St Affrique Les Montagnes","","81290","","159,00","0","0","0","0","0","0","0","0","-28,85","0","-0,58","0","129,57"
"30 juil. 2025 20:53:04 UTC","25192885592","Commande","402-0642468-3629942","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","vinassan","","11110","","52,56","0","0","0","0","0","0","0","0","-9,36","0","-0,19","0","43,01"
"30 juil. 2025 21:30:38 UTC","25192885592","Commande","406-8650857-1432341","341003","PRO PLUS 341003 Tête d'Attelage Carré, 50 mm","1","amazon.fr","Vendeur","Salles-sur-Mer","","17220","","34,21","0","0","0","0","0","0","0","0","-6,20","0","-0,12","0","27,89"
"30 juil. 2025 21:48:17 UTC","25192885592","Commande","408-4859848-6790753","361515","ProPlus Vérin stabilisateur - Support pivotant - Support relevable - Pied d'appui - Support pour Caravane - Capacité de Charge 1000 kg - 605 x 280 m","1","amazon.fr","Vendeur","LA CHEVROLIERE","","44118","","64,46","0","0","0","0","0","0","0","0","-10,65","0","-0,22","0","53,59"
"31 juil. 2025 07:53:49 UTC","25192885592","Commande","403-8519825-8218753","341300V04","ProPlus Jeu de mâchoires de Frein pour Knott >'89 16-1365/2 160 x 35 mm","2","amazon.fr","Vendeur","LANGOLEN","","29510","","75,70","0","0","0","0","0","0","0","0","-13,74","0","-0,27","0","61,69"
"31 juil. 2025 14:51:05 UTC","25192885592","Commande","405-9639627-1969909","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","hornaing","","59171","","34,78","0","0","0","0","0","0","0","0","-6,31","0","-0,12","0","28,35"
"31 juil. 2025 15:44:22 UTC","25192885592","Commande","406-6898668-6328317","610693CT","Campout Kit de Tapis isolants pour Renault Master à partir de 1998-04-2010 - Film Anti-Regards pour vitres - Film Isolant pour vitres - matériau 7 C","1","amazon.fr","Vendeur","Allaire","","56350","","64,97","0","0","0","0","0","0","0","0","-10,70","0","-0,21","0","54,06"
"31 juil. 2025 21:38:58 UTC","25192885592","Commande","408-9263981-9239501","330242BL","ProPlus Timon Porte-vélos Noir","1","amazon.fr","Vendeur","Montcy-Notre-Dame","","08090","","116,55","0","0","0","0","0","0","0","0","-16,33","0","-0,33","0","99,89"
